AREA;AREA_SIGLA;MUNICIPIO;LAT;LONG;T;P;areaP;N;SPP;CAP1;CAP2;CAP3;DAP 1;DAP 2;DAP3;H1;ANO1;ANO2;ANO3;CAP_MINIMO_AREA;ESTAGIO_SUCESSIONAL_AREA
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;1D;100;70;Baccharis uncinella;11+13+7+5+5,2;15,6+12,9+10,6+6,4;19,6+13+12,8+9,9;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;1D;100;G432;Araucaria angustifolia;53,6;56,6;59,6;;;;10;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;1D;100;G421;Araucaria angustifolia;41;43;46,1;;;;9,5;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;1D;100;G932;Baccharis uncinella;;15,9;16,4;;;;4;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;1D;100;G420;Baccharis uncinella;;;14,4+6,2+7,5;;;;3,5;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;1D;100;G967;Lithraea brasiliensis;;;19,4+13,3+12,5+17,1+10,3;;;;4,5;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;1D;100;G968;Myrsine coriacea;;;17,2+14,6;;;;3,5;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;1D;100;G443;Citronella gongonha;;;14,9+8,6;;;;3,5;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;2D;100;11;Araucaria angustifolia;20;21,8;23,1;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;2D;100;12;Araucaria angustifolia;58,3;60;61,8;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;2D;100;13;Araucaria angustifolia;57,1+30,2;31+59;61,9+32,3;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;2D;100;14;Araucaria angustifolia;131,9;138,4;145;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;2D;100;17;Araucaria angustifolia;92,8;98,3;99;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;2D;100;18;Araucaria angustifolia;18,5;22,6;26,1;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;2D;100;19;Araucaria angustifolia;21,6;24,1;29,5;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;2D;100;20;Araucaria angustifolia;30,2;36,2;42,1;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;2D;100;G931;Baccharis uncinella;9,5+8,5+10,2+11,8;13,6+14,5+11,6+17,1;10+16+15;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;2D;100;21;Berberis laurina;11+10+13,5;20,2+11+10,9;;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;2D;100;15;Lithraea brasiliensis;21,3+14,5;23,5+15,4;24+15,5;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;2D;100;16;Podocarpus lambertii;27,7+36,6+20,4;36+30,3+22,8;39+32+24;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;2D;100;F449;Drimys brasiliensis;;15,9;20,6;;;;8;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;2D;100;F193;Schinus lentiscifolius;;13,7+11,5;17,5+14;;;;4;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;2D;100;F169;Podocarpus lambertii;;20,4;20,4;;;;8;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;2D;100;G430;Myrsine coriacea;;;16,3;;;;3,5;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;2D;100;G440;Podocarpus lambertii;;;15,2+8,7+7,8;;;;4;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;2D;100;G958;Myrsine coriacea;;;18,5;;;;3;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;2D;100;G433;Myrceugenia euosma;;;14,6+9,1+9,7;;;;3,5;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;2D;100;G431;Maytenus boaria;;;15,7+10,8+5,6;;;;3,5;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;2D;100;G428;Myrsine coriacea;;;16,7;;;;5;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;3D;100;27;Araucaria angustifolia;17,5;21,1;22,9;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;3D;100;29;Araucaria angustifolia;19,8;25,5;31,5;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;3D;100;26;Berberis laurina;15,2+12;15,9+12,6;16,4+12,8;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;3D;100;22;Citronella gongonha;27+44+21,6;44,5+21,5+20,5;27,8+21,1+44,5;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;3D;100;33;Citronella gongonha;69,1;70,7;70,7;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;3D;100;34;Citronella gongonha;18,5+54,5;55,3+24;56,7;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;3D;100;23;Drimys brasiliensis;36,9+22,6;36,2+21,2;;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;3D;100;39;Drimys brasiliensis;44,5;44,9;47;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;3D;100;25;Escallonia bifida;45;46,8;;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;3D;100;30;Lithraea brasiliensis;52,9;55,9;55,9;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;3D;100;37;Lithraea brasiliensis;43,5;44,8;46,2;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;3D;100;G442;Lithraea brasiliensis;40,4;41,9;45,8;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;3D;100;41;Lithraea brasiliensis;19,9+21+8,9;20,5+19,8+9,7;20,9+22,6+10,3;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;3D;100;40;Myrcia selloi;15+14+15;15,1+14,4+15,2;15,2+15,4+14,9;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;3D;100;24;Oreopanax fulvus;43,7+46,4;47,5+43,9;44,7+50,4;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;3D;100;28;Podocarpus lambertii;36;36,5;47,5;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;3D;100;36;Podocarpus lambertii;37;43,1;51;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;3D;100;42;Podocarpus lambertii;23+24;27,1+27,5;29,7+29,6;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;3D;100;31;Prunus myrtifolia;63;64,2;67;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;3D;100;35;Schinus sp.;18;18;19;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;3D;100;32;Styrax leprosus;47,7+54;48,3+53,7;54+49;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;3D;100;F447;Citronella gongonha;33;33,2;36,5;;;;10;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;3D;100;F443;Myrsine coriacea;;15,7;21,5;;;;8;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;4D;100;51;Araucaria angustifolia;103,9;107;108;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;4D;100;54;Araucaria angustifolia;115,7;120,3;124;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;4D;100;56;Araucaria angustifolia;100,5;106,9;108;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;4D;100;46;Citronella gongonha;19,5;19,5;19,5;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;4D;100;50;Lithraea brasiliensis;30;30,8;32,2;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;4D;100;55;Lithraea brasiliensis;27,3+41,6;44,7+15,8;44,7;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;4D;100;53;Maytenus boaria;18,3;19,4;;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;4D;100;43;Myrceugenia euosma;26,4+29;28,5+29;29+29;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;4D;100;48;Myrrhinium atropurpureum;20,7+21,5;20,8+21,5;21+21,5;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;4D;100;49;Oreopanax fulvus;21,8;28,2;23,3;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;4D;100;45;Podocarpus lambertii;26;32,5;34,6;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;4D;100;52;Podocarpus lambertii;26;27,8;29,5;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;4D;100;G926;Podocarpus lambertii;35,5;39,3;44;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;4D;100;58;Podocarpus lambertii;21,5;23,6;28,2;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;4D;100;44;Styrax leprosus;27;28,7;30,1;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;4D;100;G262;Myrceugenia glaucescens;;12,5+8,2+8,9+7;11,3+9,5+9;;;;3;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;4D;100;F167;Podocarpus lambertii;;17,7;17,7;;;;5;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;4D;100;F168;Citronella gongonha;;16,5;17;;;;7;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;4D;100;G434;Myrsine coriacea;;;19,3;;;;10;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;4D;100;G274;Drimys brasiliensis;;;19,5;;;;5;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;4D;100;G263;Myrsine coriacea;;;22,1;;;;5;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;4D;100;G928;Mimosa pilulifera;;;14+9+11+11;;;;5;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;5D;100;152;Araucaria angustifolia;73,5;75,3;75,3;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;5D;100;155;Araucaria angustifolia;84;86,5;86,5;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;5D;100;160;Araucaria angustifolia;39;38,7;39;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;5D;100;161;Araucaria angustifolia;54;61,2;61,2;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;5D;100;162;Araucaria angustifolia;122,4;127,8;128;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;5D;100;164;Araucaria angustifolia;44,5;46,8;47,5;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;5D;100;165;Araucaria angustifolia;37,6;39,5;40;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;5D;100;F458(168);Araucaria angustifolia;62,5;63,7;66,5;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;5D;100;163;Citronella gongonha;24,7;25,7;25,7;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;5D;100;171;Citronella gongonha;27,3+23,5+17,4;26,8+23,9+19,9;24,9+26,8+19,9;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;5D;100;156;Drimys brasiliensis;34,5;35,2;37,4;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;5D;100;60;Lithraea brasiliensis;33,5;34,9;34,9;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;5D;100;G418;Lithraea brasiliensis;61;63,5;63,5;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;5D;100;159;Lithraea brasiliensis;41,5;41,7;44,5;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;5D;100;169;Lithraea brasiliensis;25+24,3;25,9+24,9;26,6+26,4;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;5D;100;170;Lithraea brasiliensis;39,9;41,3;41,3;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;5D;100;167;Myrceugenia regnelliana;11+9,5+10+26,5;27,3+18,2+9,5+10,6+12,8;27,5+10,5+12,5;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;5D;100;151;Myrrhinium atropurpureum;23,5;23,6;23,6;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;5D;100;154;Myrrhinium atropurpureum;34,4;35,1;35,9;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;5D;100;157;Myrrhinium atropurpureum;22,8+27,5+27,5;26+29+23;26+29+24;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;5D;100;59;Oreopanax fulvus;58,8;58,7;59;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;5D;100;158;Prunus myrtifolia;35;35,3;37;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;5D;100;F166(166);Prunus myrtifolia;35,5;37,8;37,8;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;5D;100;150;Styrax leprosus;32;32,9;33,5+11,8+6;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;6D;100;182;Feijoa sellowiana;32+25,8+22,5+13,5+11,5;34,9+24,1+25,3;35,2+25+25,6;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;6D;100;189;Feijoa sellowiana;17,3;17,3;17,3;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;6D;100;174;Araucaria angustifolia;33,4;34,9;34,9;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;6D;100;175;Araucaria angustifolia;97;99,5;106,4;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;6D;100;178;Araucaria angustifolia;68,5;74,5;79;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;6D;100;F442(186);Araucaria angustifolia;84;93;99;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;6D;100;188;Araucaria angustifolia;52,3;56;59,8;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;6D;100;176;Berberis laurina;10,5+10+9+8,5+9,3+7+5+5,5;11,5+9,5+9+8,7+9,3+7,7+6+6+7;13,2+9,5+10,1+7,2+8,3+6,8+8,1+6,5+9,2+9,3+7,8;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;6D;100;187;Berberis laurina;16,4+11+17,5+15+9,3+11;10,2+10,6+17,2;11+10,2+17;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;6D;100;172;Citronella gongonha;56;56,4;56,8;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;6D;100;180;Lithraea brasiliensis;46,5+34,4;46+35,1;46+36,5;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;6D;100;184;Lithraea brasiliensis;56;56,1;56,6;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;6D;100;185;Lithraea brasiliensis;45,4+46,5+16,2;46+45,6+16;47,7+46,2+17,4;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;6D;100;191;Myrrhinium atropurpureum;18+12,2;17,1+13,1;17,5+13;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;6D;100;190;Myrceugenia mesomischa;12+20,5+52,1;52,5+22,1+14,3;52,5+14+22;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;6D;100;179;Ocotea pulchella;38,5;40,5;41;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;6D;100;173;Podocarpus lambertii;34;37,7;42,9;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;6D;100;177;Podocarpus lambertii;28,5;33;37,2;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;6D;100;183;Prunus myrtifolia;28+33,3;28;28,3;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;6D;100;181;Styrax leprosus;19,3;20,2;20,2;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;6D;100;F162;Myrrhinium atropurpureum;;17,3;19;;;;7;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;6D;100;F459;Araucaria angustifolia;;20;22,2;;;;18;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;6D;100;F163;Podocarpus lambertii;;16,1;19,4;;;;6;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;6D;100;F164;Myrrhinium atropurpureum;;16,5+13+13,1+10;15,5+8;;;;3;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;6D;100;F165;Drimys brasiliensis;;17,3;19;;;;4;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;7D;100;193;Araucaria angustifolia;73;76,1;80,4;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;7D;100;242;Araucaria angustifolia;102;109,2;111;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;7D;100;198;Berberis laurina;17,5;18,1+7,8;18,2+10,5+13,1+15,2+11,7;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;7D;100;248;Dicksonia sellowiana;73,3;71,3;78,4;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;7D;100;197;Drimys brasiliensis;17;20;20,7;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;7D;100;247;Drimys brasiliensis;16;16,1;18,1;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;7D;100;196;Lithraea brasiliensis;23+27;25,5+14,5+27,6;26+14+26;;;;;2017;2020;2024;15,7;Inicial/Intermediario
Parque São Joaquim/área 4-Urubici;PNSJ4;Urubici;-28,143;-49,6358;4;7D;100;199;Lithraea brasiliensis;32;34;35;;;;;2017;2020;2024;15,7;Inicial/Intermediario
